stn_id,stn_addr,stn_lat,stn_lng,nearby_id,nearby_km
ST-2395,서울특별시 양천구 신정동 322-4,37.516865,126.862961,ST-428,0.12997553640743084
ST-2394,서울특별시 관악구 남부순환로 1812-2,37.48122,126.951576,ST-1337,0.05243892382991366
ST-2393,서울특별시 관악구 청룡16길 25 서울영락고등학교. 영락의료과학고등학교,37.476627,126.943642,ST-1264,0.6326761119259984
ST-2392,서울특별시 관악구 신림로 97 밀라트,37.470459,126.93866,ST-1757,0.0011356827418692113
ST-2391,서울특별시 관악구 봉천동 7-17,37.491226,126.956078,ST-2367,0.47663572953618355
ST-2390,서울특별시 관악구 밤골길 12,37.462147,126.931778,ST-1551,0.13802567806002142
ST-239,서울특별시 성동구 옥수동 산5-148,37.543663,127.014061,ST-366,0.4142433617688598
ST-2389,서울특별시 관악구 봉천동 1693-57,37.476776,126.964867,ST-1262,0.054084310365564776
ST-2388,서울특별시 관악구 남부순환로 1928,37.477753,126.962364,ST-1261,0.010828405819380374
ST-2387,서울특별시 관악구 봉천동 244-1,37.476006,126.958908,ST-1156,0.10572035377628075
ST-2386,서울특별시 관악구 신림동 808-1,37.473835,126.933784,ST-885,0.17448465009436573
ST-2385,서울특별시 관악구 신림동 808-133,37.476967,126.936905,ST-713,0.17091380514660548
ST-2384,서울특별시 관악구 신림동 138-2,37.468567,126.946754,ST-1267,0.21883522940927125
ST-2383,서울특별시 관악구 남부순환로 1884,37.478771,126.958694,ST-2618,0.027146485022464438
ST-2382,서울특별시 관악구 남부순환로 1868,37.479465,126.956932,ST-2618,0.14643466002193864
ST-2381,서울특별시 관악구 남부순환로 1680,37.484177,126.937111,ST-723,0.09539455937776681
ST-2380,서울특별시 관악구 남부순환로 1700,37.483311,126.939026,ST-2374,0.04346159272138685
ST-238,서울특별시 성동구 금호동3가 1575-3,37.548641,127.016426,ST-365,0.10933443253933686
ST-2379,서울특별시 관악구 남부순환로 1654 은천교회,37.484646,126.934509,ST-2617,0.03842304017816053
ST-2378,서울특별시 관악구 신림동 1642-7,37.48365,126.926498,ST-702,0.05936188199616175
ST-2377,서울특별시 관악구 남부순환로 1538,37.482906,126.921455,ST-2614,0.026500064238877893
ST-2376,서울특별시 관악구 남부순환로 1383-2,37.48019,126.904449,ST-883,0.14521127508989978
ST-2375,서울 관악구 신림로 115,37.470688,126.936485,ST-951,0.07095158004598152
ST-2374,서울특별시 관악구 남부순환로 1721,37.483688,126.939156,ST-2380,0.04346159272138685
ST-2373,서울특별시 관악구 남부순환로 1719 삼성전자디지털센타,37.482754,126.941406,ST-1258,0.02358374314074902
ST-2372,서울특별시 관악구 봉천동 859-9,37.482533,126.953323,ST-1155,0.042975401886972873
ST-2371,서울특별시 관악구 은천로 110 더블유에스타워,37.486736,126.947517,ST-718,0.02663067878919407
ST-2370,서울특별시 관악구 봉천동 1693-38,37.478821,126.95961,ST-2383,0.08102068682249823
ST-237,서울특별시 성동구 행당동 188-9,37.561447,127.03492,ST-360,0.1699885740733693
ST-2369,서울특별시 동작구 장승배기로10가길 45 모던힐타운,37.502514,126.940651,ST-701,0.20584176305210064
ST-2368,서울특별시 동작구 사당동 산1-13,37.491501,126.982407,ST-1927,0.057520168351248076
ST-2367,서울특별시 동작구 상도로 369 숭실대학교,37.495506,126.956375,ST-921,0.2135202501618449
ST-2366,서울특별시 동작구 상도로53길 70 상도에스에이치빌,37.503212,126.954597,ST-2827,0.4066970931650167
ST-2365,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오,37.503113,126.964714,ST-1355,0.2809024157048182
ST-2364,서울특별시 동작구 사당로 300 이수자이,37.484703,126.980591,ST-2355,0.10684678234995545
ST-2363,서울특별시 동작구 사당로 272 삼보빌딩,37.48378,126.977921,ST-2364,0.25697421962824135
ST-2362,서울특별시 동작구 동작대로 43-2 구두수선대,37.479107,126.981506,ST-753,0.12443666108699768
ST-2361,서울특별시 동작구 상도동 415-1,37.500248,126.94973,ST-691,0.2533331240082111
ST-2360,서울특별시 동작구 대방동 20-124,37.50761,126.929695,ST-2651,0.13795181589929972
ST-236,서울특별시 성동구 하왕십리동 960-3,37.563858,127.030319,ST-1197,0.12944008115180977
ST-2359,서울특별시 동작구 사당동 164-72,37.487122,126.974358,ST-732,0.22860740076626884
ST-2358,서울특별시 동작구 대방동 466-45,37.502743,126.921577,ST-299,0.197477946814569
ST-2357,서울특별시 동작구 만양로 6 e편한세상 상도 노빌리티,37.504562,126.946785,ST-691,0.2931566308463506
ST-2356,서울특별시 동작구 흑석동 340-10,37.504704,126.960732,ST-698,0.1838938764088745
ST-2355,서울특별시 동작구 동작대로 89 골든시네마타워,37.484608,126.981796,ST-923,0.10125979725351485
ST-2354,서울특별시 동작구 알마타길 37 대방1차e-편한세상,37.513062,126.929512,ST-2803,0.1912646949210313
ST-2353,서울 동작구 대방동 341-12,37.512135,126.925438,ST-1354,0.13414768883760794
ST-2352,서울특별시 동작구 흑석로 84 중앙대학교,37.506672,126.957779,ST-693,0.1279081902679233
ST-2351,서울특별시 동작구 흑석동 143-135,37.510838,126.961632,ST-2650,0.051134867341831064
ST-2350,서울특별시 동작구 노량진로 250,37.511936,126.954163,ST-683,0.18032951485749044
ST-235,서울특별시 성동구 홍익동 590,37.566994,127.029915,ST-2337,0.07003894289063302
ST-2349,서울특별시 동작구 본동 258-49,37.513577,126.955551,ST-2350,0.2197348653905071
ST-2348,서울특별시 동작구 알마타길 6 파밀리에 하늘마루,37.510567,126.92485,ST-2353,0.18190415377018834
ST-2347,서울특별시 동작구 노량진로 100 기독교TV멀티미디어센터,37.513165,126.937058,ST-685,0.24964367569062346
ST-2346,서울특별시 동작구 신대방1가길 38 동작상떼빌아파트,37.486935,126.907562,ST-727,0.1975269258264359
ST-2345,서울특별시 동작구 여의대방로 22 우성아파트,37.492287,126.909546,ST-2826,0.10205430244837442
ST-2344,서울특별시 성동구 행당동 67-1,37.553799,127.042137,ST-2468,0.05690872486604746
ST-2343,서울특별시 성동구 왕십리로 278-17 행당동삼부아파트상가,37.559269,127.038399,ST-241,0.2189728844599191
ST-2342,서울특별시 성동구 천호대로78길 9,37.563709,127.05645,ST-242,0.032745388462264054
ST-2341,서울특별시 성동구 성수동1가 685-632,37.54591,127.044601,ST-108,0.14766875093548454
ST-2340,서울특별시 성동구 마장동 336-11,37.563396,127.04187,ST-372,0.20116211532504763
ST-234,서울특별시 성동구 마장동 610,37.571526,127.035355,ST-1747,0.029719373071598835
ST-2339,서울특별시 성동구 행당동 379-1,37.55653,127.039131,ST-241,0.20056440102635634
ST-2338,서울특별시 성동구 금호동2가 1-5,37.556107,127.019783,ST-2856,0.1153619551813796
ST-2337,서울특별시 성동구 왕십리로 410 센트라스,37.566818,127.029152,ST-235,0.07003894289063302
ST-2336,서울특별시 성동구 뚝섬로1길 63 영창디지털타워,37.546951,127.047562,ST-2330,0.009387360455938494
ST-2335,서울특별시 성동구 마장로 302,37.565979,127.043114,ST-372,0.14098924631760873
ST-2334,서울특별시 성동구 성수동1가 719,37.541958,127.04277,ST-1199,0.11296157405899719
ST-2333,서울특별시 성동구 자동차시장길 11 대승모터스,37.559799,127.056328,ST-967,0.22570562352600157
ST-2332,서울특별시 성동구 금호로 15 서울숲푸르지오아파트,37.544041,127.023201,ST-1599,0.28109004247586533
ST-2331,서울특별시 성동구 동일로 265 건영아파트상가,37.555141,127.071106,ST-1194,0.2658818675665172
ST-2330,서울특별시 성동구 뚝섬로1길 63 영창디지털타워,37.546959,127.047668,ST-2336,0.009387360455938494
ST-233,서울특별시 서대문구 충정로3가 56-1,37.559967,126.962463,ST-3107,0.07989305150109266
ST-2329,서울특별시 성동구 하왕십리동 903-1,37.564381,127.02887,ST-1197,0.03852526545770059
ST-2328,서울특별시 성동구 행당동 64,37.555611,127.043274,ST-2327,0.1080021643250499
ST-2327,서울특별시 성동구 행당동 33,37.55658,127.043358,ST-2328,0.1080021643250499
ST-2326,서울특별시 성동구 왕십리로 190-1 디자인노점,37.554539,127.043777,ST-2328,0.12718089136354094
ST-2325,서울특별시 광진구 군자동 473-26,37.557713,127.077271,ST-1263,0.18999251153577987
ST-2324,서울특별시 광진구 광장동 580-1,37.544769,127.103691,ST-387,0.05088393859186407
ST-2323,서울특별시 광진구 천호대로 643 웨딩부띠크르블랑,37.553551,127.088852,ST-385,0.18960068744764486
ST-2322,서울특별시 광진구 자양로 266,37.549774,127.090775,ST-259,0.186754497388694
ST-2321,서울특별시 광진구 화양동 18-39,37.547989,127.069504,ST-114,0.04783030203882841
ST-2320,서울특별시 광진구 군자동 374-10,37.54747,127.073967,ST-97,0.05197423535941498
ST-232,서울특별시 서대문구 수색로 27 가좌역,37.568775,126.915298,ST-212,0.05777658431881476
ST-2319,서울특별시 광진구 능동로 209 세종대학교,37.550426,127.075836,ST-382,0.003903735987617543
ST-2318,서울특별시 광진구 화양동 21-62,37.54789,127.067451,ST-355,0.044245188306011006
ST-2317,서울특별시 광진구 천호대로 611,37.555008,127.085815,ST-2323,0.312924432597463
ST-2316,서울특별시 광진구 자양동 580-10,37.533386,127.075569,ST-2865,0.048559753595124155
ST-2315,서울특별시 광진구 구의동 245-7,37.538177,127.090904,ST-381,0.11751690645854773
ST-2314,서울특별시 광진구 아차산로 360 서원빌딩,37.536575,127.082581,ST-102,0.05672178421773355
ST-2313,서울특별시 광진구 광나루로 604 진넥스 베르디엠,37.541554,127.095108,ST-2407,0.12743719287926222
ST-2312,서울특별시 광진구 능동 18,37.551338,127.076714,ST-2319,0.12757348655314485
ST-2311,서울특별시 광진구 중곡동 165-9,37.563145,127.082619,ST-1266,0.07511064390706557
ST-2310,서울특별시 광진구 화양동 24-33,37.54435,127.065407,ST-112,0.27009386855044676
ST-231,서울특별시 서대문구 모래내로 286 홍은2공중화장실,37.578068,126.930885,ST-3114,0.1892729938093197
ST-2309,서울특별시 광진구 아차산로 417,37.538097,127.08902,ST-2315,0.16635389496634972
ST-2308,서울특별시 광진구 화양동 4-1,37.539566,127.072441,ST-972,0.08899897049331959
ST-2307,서울특별시 광진구 강변역로 94-2 가로판매대 - 34,37.536903,127.094009,ST-2304,0.004152378872496867
ST-2306,서울특별시 광진구 뚝섬로36길 69,37.531631,127.069771,ST-483,0.23242616606043237
ST-2305,서울특별시 광진구 자양동 712,37.535072,127.076111,ST-2316,0.19347063053767793
ST-2304,서울특별시 광진구 광나루로56길 86 구의공원 공중화장실,37.536911,127.094055,ST-2307,0.004152378872496867
ST-2303,서울특별시 광진구 구의동 175-1,37.547073,127.098289,ST-1379,0.43132438685881047
ST-2302,서울특별시 광진구 구의강변로3가길 33 구의7단지조합현대아파트,37.5368,127.090836,ST-2315,0.1532329719444748
ST-2301,서울특별시 중랑구 동일로 566 중랑경찰서용마지구대,37.581112,127.080101,ST-1096,0.14415734640965785
ST-2300,서울특별시 중랑구 사가정로 326 중랑구 실향민협의회,37.581055,127.082092,ST-592,0.13419479447346436
ST-230,서울특별시 서대문구 충정로2가 138,37.564777,126.966148,ST-228,0.09977289441293583
ST-23,서울특별시 마포구 창전로 76,37.549767,126.933174,ST-2975,0.10070151376320177
ST-2299,서울특별시 중랑구 상봉동 500-1,37.598328,127.09227,ST-568,0.10444740371586804
ST-2298,서울특별시 중랑구 동일로 501 면목삼익아파트,37.575985,127.079605,ST-1095,0.23281226161432952
ST-2297,서울특별시 중랑구 동일로 665 중목초등학교,37.589794,127.079857,ST-591,0.015763691474296702
ST-2296,서울특별시 중랑구 상봉동 397-3,37.5928,127.080025,ST-2629,0.02807189452121695
ST-2295,서울특별시 중랑구 망우로 271 서울중랑우체국,37.595814,127.08284,ST-2630,0.17154668630063144
ST-2294,서울특별시 중랑구 중화동 321-129,37.594891,127.074951,ST-2282,0.11591992135729359
ST-2293,서울특별시 중랑구 동일로 824 신성빌딩,37.604084,127.079231,ST-2285,0.11629406758803262
ST-2292,서울특별시 중랑구 묵동 190-2,37.615353,127.078491,ST-558,0.19952145346359632
ST-2291,서울특별시 중랑구 동일로 837 우리은행,37.605202,127.078583,ST-2293,0.13679591202582927
ST-2290,서울특별시 중랑구 동일로 890,37.609821,127.078133,ST-570,0.11565668373603889
ST-229,서울 영등포구 영등포로34길 3,37.519951,126.902451,ST-2429,0.057830442349870954
ST-2289,서울특별시 중랑구 동일로 901 먹골역,37.611477,127.077393,ST-847,0.0437657214687957
ST-2288,서울특별시 중랑구 신내동 353-2,37.613621,127.101151,ST-2628,0.23258874483293598
ST-2287,서울특별시 중랑구 신내로23길 9 묵동근생빌딩,37.618824,127.08757,ST-1333,0.24006360130462046
ST-2286,서울특별시 중랑구 신내동 63-8,37.613148,127.105148,ST-586,0.17361697493084893
ST-2285,서울특별시 중랑구 동일로 815,37.603054,127.079002,ST-2293,0.11629406758803262
ST-2284,서울특별시 중랑구 면목로 238 중랑구민회관,37.574078,127.085007,ST-590,0.16902810275861996
ST-2283,서울특별시 중랑구 망우로 214 우도빌딩,37.593868,127.076523,ST-566,0.04273242343311248
ST-2282,서울특별시 중랑구 망우로 203 중화동주상복합,37.593853,127.075073,ST-2294,0.11591992135729359
ST-2281,서울특별시 동대문구 전농로 168 서울동부교육지원청,37.579838,127.056374,ST-268,0.18716093945879758
ST-2280,서울특별시 동대문구 이문동 346-131,37.592384,127.057411,ST-2933,0.37724885098562927
ST-228,서울특별시 서대문구 미근동 317-1,37.564724,126.967278,ST-230,0.09977289441293583
ST-2279,서울특별시 동대문구 사가정로 150,37.577877,127.061684,ST-390,0.3396738777252753
ST-2278,서울특별시 동대문구 장안벚꽃로1길 7 장안 힐스테이트,37.576557,127.07431,ST-2500,0.2356876298667547
ST-2277,서울특별시 동대문구 왕산로 202-1 가로판매대,37.580151,127.045799,ST-399,0.10393738838103593
ST-2276,서울특별시 동대문구 제기동 891-2,37.581432,127.035477,ST-3206,0.16556338781852645
ST-2275,서울특별시 동대문구 장안동 481-3,37.572025,127.077003,ST-379,0.2612019236727529
ST-2274,서울특별시 성북구 안암동5가 40-11,37.586552,127.033142,ST-1636,0.13630501291813762
ST-2273,서울특별시 동대문구 약령시로 25 안암골 벽산아파트,37.58408,127.031036,ST-3155,0.17823353733428804
ST-2272,서울특별시 동대문구 안암로 6 대광중고등학교,37.578751,127.024025,ST-1215,0.0790135374011367
ST-2271,서울특별시 동대문구 신설동 81-197,37.577343,127.023376,ST-2272,0.16668203793092576
ST-2270,서울특별시 동대문구 망우로 74,37.589687,127.061409,ST-1301,0.012738765337774202
ST-227,서울특별시 서대문구 남가좌동 124,37.573112,126.922447,ST-348,0.11247444459684562
ST-2269,서울특별시 동대문구 서울시립대로 14 청계한신휴플러스,37.572147,127.044609,ST-392,0.2535175326294899
ST-2268,서울특별시 동대문구 장한로 99-1 구두수선대,37.567871,127.068718,ST-262,0.5332078108401318
ST-2267,서울특별시 동대문구 홍릉로 30-2 구두수선대,37.586708,127.046883,ST-1450,0.0775734507325983
ST-2266,서울특별시 동대문구 한천로58길 151 이문동대성유니드아파트,37.603622,127.070831,ST-267,0.2804029559166787
ST-2265,서울특별시 동대문구 한천로58길 47 쌍용아파트,37.599606,127.068642,ST-2503,0.10298696954569388
ST-2264,서울특별시 은평구 연서로 9 센타폴리스,37.599968,126.915726,ST-455,0.11326673616007527
ST-2263,서울특별시 은평구 진관1로 52,37.631409,126.925407,ST-3126,0.29567066889174554
ST-2262,서울특별시 은평구 불광동 2-1,37.610508,126.938538,ST-1487,0.3776343511920181
ST-2261,서울특별시 은평구 진관동 235-2,37.630287,126.919563,ST-2251,0.05390828932316859
ST-2260,서울특별시 은평구 진관동 289,37.658428,126.94606,ST-2259,0.4014994980399279
ST-226,서울특별시 서대문구 북가좌동 400,37.573002,126.907799,ST-2207,0.1848335171213524
ST-2259,서울특별시 은평구 진관동 298-2,37.656769,126.942009,ST-2260,0.4014994980399279
ST-2258,서울특별시 은평구 불광동 484-81,37.620831,126.920265,ST-2782,0.04125896192430899
ST-2257,서울특별시 은평구 가좌로 255,37.591812,126.914833,ST-462,0.1535715044301262
ST-2256,서울특별시 은평구 진관동 81-2,37.634254,126.927193,ST-3126,0.15993581229306947
ST-2255,서울특별시 은평구 연서로 298,37.62204,126.92701,ST-471,0.17135083033357293
ST-2254,서울특별시 은평구 통일로 780 미성아파트,37.614403,126.926796,ST-2778,0.15794440284201794
ST-2253,서울특별시 은평구 은평로 170 상현빌딩,37.601192,126.926384,ST-449,0.05587084198516819
ST-2252,서울특별시 은평구 가좌로 316 상신교회,37.59581,126.910263,ST-1020,0.15914295385336683
ST-2251,서울특별시 은평구 진관동 산110-28,37.630039,126.919037,ST-469,0.002652746963247363
ST-2250,서울특별시 은평구 녹번동 81-27,37.604126,126.925087,ST-459,0.24937265177052315
ST-225,서울특별시 서대문구 남가좌동 185-21,37.566212,126.896179,ST-85,0.0037806327280349478
ST-2249,서울특별시 은평구 진관2로 29-8 서울은평우체국,37.635151,126.920479,ST-453,0.17744357934184385
ST-2248,서울특별시 은평구 수색동 387-3,37.583332,126.893761,ST-2471,0.07984401650962672
ST-2247,서울특별시 은평구 신사동 178-9,37.591862,126.906082,ST-2252,0.5730765717047529
ST-2246,서울특별시 은평구 통일로 602-1 지하철3호선 녹번역,37.601009,126.935928,ST-465,0.06810539062819944
ST-2245,서울특별시 은평구 진관동 148-31,37.633102,126.931503,ST-2781,0.09272988233397877
ST-2244,서울특별시 은평구 진관4로 26 진관고등학교,37.643509,126.924103,ST-1023,0.26179978465753395
ST-2243,서울특별시 은평구 백련산로 38 백련산 힐스테이트 2차,37.590363,126.923012,ST-1486,0.3468267811776058
ST-2242,서울특별시 은평구 불광동 70-1,37.62672,126.929016,ST-1039,0.1061872776201534
ST-2241,서울특별시 은평구 진관동 136-45,37.637348,126.935844,ST-1027,0.22409693710062342
ST-2240,서울특별시 용산구 이촌동 304-11,37.517319,126.958298,ST-2239,0.07474623228652152
ST-224,서울특별시 서대문구 북가좌동 70-119,37.57946,126.91713,ST-2897,0.4793027402857943
ST-2239,서울특별시 용산구 이촌동 303-8,37.517296,126.959145,ST-2438,0.03337145183759202
ST-2238,서울특별시 성북구 오패산로 90 래미안월곡아파트,37.612103,127.036591,ST-2510,0.06918822512249724
ST-2237,서울특별시 성북구 장위동 201-6,37.618443,127.051453,ST-2236,0.04458520962876811
ST-2236,서울특별시 성북구 장위동 143-12,37.618179,127.051834,ST-2237,0.04458520962876811
ST-2235,서울특별시 성북구 정릉로 325-1,37.602425,127.019981,ST-1214,0.18180277292290065
ST-2234,서울특별시 성북구 돈암동 48-93,37.598183,127.021179,ST-1209,0.11875468650450254
ST-2233,서울특별시 성북구 돈암동 632-6,37.597099,127.022629,ST-2234,0.17563638830815972
ST-2232,서울특별시 성북구 장위로 189 천미빌딩,37.616882,127.056068,ST-576,0.09801790801083386
ST-2231,서울특별시 성북구 석관동 323-2,37.606461,127.061623,ST-1448,0.3785133520896246
ST-2230,서울특별시 성북구 고려대로 76,37.586121,127.027611,ST-845,0.20038278126855616
ST-223,서울특별시 서대문구 남가좌동 385-16,37.573818,126.919235,ST-2215,0.13727398268659644
ST-2229,서울특별시 성북구 동소문동3가 66-1,37.590881,127.011703,ST-931,0.11430945009563051
ST-2228,서울 성북구 동소문로 258,37.603909,127.025017,ST-563,0.09381935041673375
ST-2227,서울특별시 성북구 동소문로 130,37.594158,127.018967,ST-843,0.21450210163167788
ST-2226,서울특별시 성북구 동소문로 98 제일은행,37.592365,127.016289,ST-2225,0.05137212706730843
ST-2225,서울특별시 성북구 동소문동6가 140-5,37.592827,127.016289,ST-2226,0.05137212706730843
ST-2224,서울특별시 성북구 성북동 176-11,37.591095,127.003777,ST-1382,0.04838528409548086
ST-2223,서울특별시 성북구 석관동 375-97,37.614784,127.067001,ST-2075,0.08487959814395282
ST-2222,서울특별시 성북구 하월곡동 96-248,37.601086,127.041237,ST-911,0.09404040031264072
ST-2221,서울특별시 성북구 길음동 1280-5,37.609295,127.018478,ST-1210,0.15985038190595352
ST-2220,서울특별시 성북구 길음로 119 길음뉴타운,37.61219,127.01622,ST-2221,0.3783997498100703
ST-222,서울특별시 서대문구 북가좌동 470-1,37.575138,126.91394,ST-2214,0.2622937247706198
ST-2219,서울특별시 서대문구 서소문로 45 SK리쳄블,37.561317,126.966583,ST-3255,0.12357469006540618
ST-2218,서울특별시 서대문구 신촌로 185-2,37.557114,126.948814,ST-3213,0.05961493557523148
ST-2217,서울특별시 서대문구 홍제동 295-33,37.591862,126.944214,ST-17,0.26582492299675725
ST-2216,서울특별시 서대문구 남가좌동 385-7,37.572159,126.921188,ST-227,0.15343037231168893
ST-2215,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이,37.574562,126.917992,ST-2897,0.08160173464409404
ST-2214,서울특별시 서대문구 수색로 100 DMC래미안e편한세상,37.576263,126.911324,ST-345,0.20632677578208466
ST-2213,서울특별시 서대문구 홍은동 274-18,37.581318,126.935997,ST-2212,0.22584212359476355
ST-2212,서울특별시 서대문구 홍은동 424-1,37.583336,126.936287,ST-2213,0.22584212359476355
ST-2211,서울특별시 서대문구 남가좌동 3-91,37.583344,126.922745,ST-220,0.19954346052389987
ST-2210,서울특별시 서대문구 연희동 747-3,37.575642,126.927826,ST-3113,0.0969535522335744
ST-221,서울특별시 서대문구 북가좌동 477-1,37.574478,126.910049,ST-2214,0.2280812101217671
ST-2209,서울특별시 서대문구 남가좌동 388-3,37.578121,126.921753,ST-554,0.2973295567145182
ST-2208,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이,37.572388,126.915108,ST-2206,0.2687094752403964
ST-2207,서울특별시 서대문구 북가좌동 474-2,37.574284,126.906464,ST-226,0.1848335171213524
ST-2206,서울특별시 서대문구 북가좌동 487-1,37.570652,126.912987,ST-2533,0.16377122998514873
ST-2205,서울특별시 서대문구 남가좌동 105-4,37.569836,126.918091,ST-13,0.18329227273248763
ST-2204,서울특별시 서대문구 연희로 78 SK삼보주유소,37.565197,126.929855,ST-3062,0.22940067569604
ST-2203,서울특별시 서대문구 신촌동 116-63,37.560265,126.936455,ST-43,0.18500704556075012
ST-2202,서울특별시 서대문구 성산로 520 이화여자대학교 부속 중학교,37.564068,126.945328,ST-219,0.1560081381501591
ST-2201,서울특별시 서대문구 신촌로 103-2,37.555504,126.937202,ST-31,0.05958531183714415
ST-2200,서울특별시 서대문구 북아현동 1016-2,37.561455,126.95575,ST-1492,0.3721327388173101
ST-220,서울특별시 서대문구 홍은동 산25-3,37.583698,126.924965,ST-2211,0.19954346052389987
ST-22,서울특별시 마포구 토정로 211,37.545242,126.934113,ST-2153,0.23688241458354337
ST-2199,서울특별시 서대문구 현저동 941,37.572205,126.959747,ST-183,0.09355063066107226
ST-2198,서울특별시 서대문구 합동 31-16,37.560463,126.965523,ST-2219,0.13321926191920477
ST-2197,서울특별시 서대문구 통일로 247 독립문역,37.57386,126.958298,ST-353,0.006810896094871367
ST-2196,서울특별시 서대문구 통일로 357 무악재한화아파트,37.582211,126.950165,ST-218,0.042466104309805464
ST-2195,서울특별시 서대문구 연희로41길 4 현대상가,37.589283,126.936943,ST-346,0.3594859998047157
ST-2194,서울특별시 서대문구 홍은동 464-7,37.592934,126.941292,ST-17,0.19728848412899871
ST-2193,서울특별시 서대문구 포방터길 28 홍성교회,37.598057,126.949249,ST-2561,0.40470656214056
ST-2192,서울특별시 용산구 원효로 208,37.53722,126.965019,ST-3080,0.09052842409473869
ST-2191,서울특별시 용산구 서빙고동 241-37,37.519909,126.989235,ST-329,0.07965674982272265
ST-2190,서울특별시 용산구 후암로 65 브라운스톤 남산아파트,37.551548,126.97686,ST-328,0.3766985041139285
ST-219,서울특별시 서대문구 대신동 143-1,37.565269,126.946243,ST-2202,0.1560081381501591
ST-2189,서울특별시 용산구 한남동 산10-138,37.540794,126.997849,ST-2183,0.2128755453018779
ST-2188,서울특별시 용산구 한남동 704-11,37.535141,127.006004,ST-2442,0.1008112396099885
ST-2187,서울특별시 용산구 용산동5가 17,37.52177,126.977005,ST-2440,0.06859627084301323
ST-2186,서울특별시 용산구 원효로 166 원효아파트,37.535122,126.961563,ST-3135,0.09271243837412468
ST-2185,서울특별시 용산구 이촌로 264 삼익아파트,37.519165,126.975899,ST-3249,0.2561688406571971
ST-2184,서울특별시 용산구 이촌동 429,37.520748,126.970825,ST-3249,0.22900196413602508
ST-2183,서울특별시 용산구 이태원동 259-16,37.541885,126.995865,ST-2189,0.2128755453018779
ST-2182,서울특별시 용산구 용산동4가 10-4,37.534409,126.986893,ST-332,0.1527029352565905
ST-2181,서울특별시 용산구 이태원로 261-1 구두수선대,37.535023,126.998055,ST-2445,0.1663414047272595
ST-2180,서울특별시 용산구 이태원로 280,37.539688,127.001991,ST-2178,0.11374315402160988
ST-218,서울특별시 서대문구 통일로 380-4,37.582245,126.950645,ST-2196,0.042466104309805464
ST-2179,서울특별시 용산구 서빙고로 83 4호선 이촌역,37.522724,126.972771,ST-2441,0.0895700876529334
ST-2178,서울특별시 용산구 이태원로 287 6호선 한강진역,37.538727,127.001549,ST-2180,0.11374315402160988
ST-2177,서울특별시 용산구 한강로2가 408-5,37.528488,126.965843,ST-2924,0.16426091537864065
ST-2176,서울특별시 용산구 삼개로 60 천년명가 청암자이,37.534527,126.947182,ST-1327,0.12292334411454671
ST-2175,서울특별시 용산구 백범로 260 효창파크 푸르지오,37.540478,126.958115,ST-1341,0.3309891908765321
ST-2174,서울특별시 용산구 백범로90길 34 구두수선대,37.537399,126.968925,ST-326,0.11866512645350612
ST-2173,서울특별시 용산구 한강대로 205 용산파크자이,37.536079,126.973419,ST-2451,0.105845093633944
ST-2172,서울특별시 용산구 이태원로 29 전쟁기념관,37.534889,126.975624,ST-2451,0.1428694920043359
ST-2171,서울특별시 용산구 이태원로 22,37.534523,126.977501,ST-333,0.03796736654593103
ST-2170,서울특별시 마포구 독막로20나길 21 래미안 밤섬리베뉴Ⅱ,37.54604,126.926727,ST-3019,0.25169951383084543
ST-217,서울특별시 서대문구 북아현동 251-78,37.557549,126.959381,ST-1492,0.28709571479906537
ST-2169,서울특별시 마포구 서강로 117,37.553429,126.933792,ST-207,0.07147372997817118
ST-2168,서울특별시 마포구 동교동 155-6,37.558296,126.925385,ST-20,0.16149259100273253
ST-2167,서울특별시 마포구 월드컵북로 9-1,37.55584,126.920433,ST-2532,0.103895749985293
ST-2166,서울특별시 마포구 상암동 1133,37.577114,126.898361,ST-2981,0.07446083934907548
ST-2165,서울특별시 마포구 성암로 267 (주)문화방송,37.581947,126.890297,ST-2974,0.10436203346446017
ST-2164,서울특별시 마포구 상암동 1727,37.579487,126.88739,ST-84,0.16101801936075646
ST-2163,서울특별시 마포구 월드컵로36길 15 서부노인전문요양센터,37.566246,126.902184,ST-82,0.06238235348801932
ST-2162,서울특별시 마포구 염리동 27-72,37.550762,126.949356,ST-2983,0.25740778185437857
ST-2161,서울특별시 마포구 만리재로 60 신공덕3차삼성래미안아파트,37.545547,126.956795,ST-2528,0.3714933333590918
ST-2160,서울특별시 마포구 성산동 594,37.565044,126.903603,ST-2163,0.18304782039571904
ST-216,서울특별시 서대문구 대현동 60-11,37.556953,126.946342,ST-1675,0.042424057588853044
ST-2159,서울특별시 마포구 성산동 266-27,37.563004,126.904694,ST-211,0.24341780091413417
ST-2158,서울특별시 마포구 연남동 375,37.561832,126.923119,ST-2979,0.200169679175172
ST-2157,서울특별시 마포구 성미산로29길 17-3 은행나무어린이공원 화장실,37.564651,126.922127,ST-2979,0.18950188847065055
ST-2156,서울특별시 마포구 합정동 473-2,37.551754,126.9123,ST-989,0.08685676369108171
ST-2155,서울특별시 마포구 대흥동 30-2,37.550308,126.94619,ST-3130,0.034513395447572114
ST-2154,서울특별시 마포구 토정로37길 46 정우빌딩,37.542431,126.946999,ST-204,0.2961433079836556
